cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the wcl selected dataset (by weighted the boundary points).
load parameters
Now try to run the WCL algorithm, by scaling up boundary sample scores
Scale up the boundary sample scores to 1
Start to select 20000 samples for a fair comparison.
Use multiple GPU to train the network.
Use 100 epochs

Epoch: 0
 [=======================================>.........................] 25/40   Step: 415ms | Tot: 10s590ms | Loss: 0.287 | Acc: 90.781% (5810/6400)              
 [========================================>........................] 26/40   Step: 415ms | Tot: 11s6ms | Loss: 0.290 | Acc: 90.655% (6034/6656)              
 [==========================================>......................] 27/40   Step: 419ms | Tot: 11s425ms | Loss: 0.289 | Acc: 90.668% (6267/6912)              
 [===========================================>.....................] 28/40   Step: 418ms | Tot: 11s843ms | Loss: 0.291 | Acc: 90.611% (6495/7168)              
 [=============================================>...................] 29/40   Step: 418ms | Tot: 12s262ms | Loss: 0.292 | Acc: 90.612% (6727/7424)              
 [===============================================>.................] 30/40   Step: 520ms | Tot: 12s782ms | Loss: 0.292 | Acc: 90.638% (6961/7680)              
 [================================================>................] 31/40   Step: 417ms | Tot: 13s200ms | Loss: 0.288 | Acc: 90.713% (7199/7936)              
 [==================================================>..............] 32/40   Step: 419ms | Tot: 13s619ms | Loss: 0.287 | Acc: 90.820% (7440/8192)              
 [====================================================>............] 33/40   Step: 425ms | Tot: 14s45ms | Loss: 0.288 | Acc: 90.791% (7670/8448)              
 [=====================================================>...........] 34/40   Step: 420ms | Tot: 14s465ms | Loss: 0.289 | Acc: 90.797% (7903/8704)              
 [=======================================================>.........] 35/40   Step: 423ms | Tot: 14s889ms | Loss: 0.288 | Acc: 90.826% (8138/8960)              
 [========================================================>........] 36/40   Step: 480ms | Tot: 15s369ms | Loss: 0.291 | Acc: 90.788% (8367/9216)              
 [==========================================================>......] 37/40   Step: 380ms | Tot: 15s750ms | Loss: 0.290 | Acc: 90.836% (8604/9472)              
 [============================================================>....] 38/40   Step: 372ms | Tot: 16s123ms | Loss: 0.290 | Acc: 90.831% (8836/9728)              
 [=============================================================>...] 39/40   Step: 372ms | Tot: 16s495ms | Loss: 0.290 | Acc: 90.855% (9071/9984)              
 [===============================================================>.] 40/40   Step: 2s358ms | Tot: 18s854ms | Loss: 0.290 | Acc: 90.860% (9086/10000)
Saving with better validation accuracy model: 90.860..

Epoch: 1
 [>................................................................] 1/79   Step: 3s126ms | Tot: 0ms | Loss: 0.129 | Acc: 96.875% (248/256)              
 [>................................................................] 2/79   Step: 967ms | Tot: 967ms | Loss: 0.165 | Acc: 95.312% (488/512)              
 [=>...............................................................] 3/79   Step: 968ms | Tot: 1s936ms | Loss: 0.149 | Acc: 95.833% (736/768)              
 [==>..............................................................] 4/79   Step: 970ms | Tot: 2s906ms | Loss: 0.140 | Acc: 95.898% (982/1024)              
 [===>.............................................................] 5/79   Step: 985ms | Tot: 3s892ms | Loss: 0.135 | Acc: 96.016% (1229/1280)              
 [====>............................................................] 6/79   Step: 1s86ms | Tot: 4s979ms | Loss: 0.133 | Acc: 96.029% (1475/1536)              
 [====>............................................................] 7/79   Step: 980ms | Tot: 5s959ms | Loss: 0.132 | Acc: 95.926% (1719/1792)              
 [=====>...........................................................] 8/79   Step: 991ms | Tot: 6s951ms | Loss: 0.133 | Acc: 95.801% (1962/2048)              
 [======>..........................................................] 9/79   Step: 978ms | Tot: 7s929ms | Loss: 0.134 | Acc: 95.660% (2204/2304)              
 [=======>.........................................................] 10/79   Step: 982ms | Tot: 8s912ms | Loss: 0.135 | Acc: 95.547% (2446/2560)              
 [========>........................................................] 11/79   Step: 1s82ms | Tot: 9s995ms | Loss: 0.135 | Acc: 95.455% (2688/2816)              
 [=========>.......................................................] 12/79   Step: 963ms | Tot: 10s959ms | Loss: 0.135 | Acc: 95.410% (2931/3072)              
 [=========>.......................................................] 13/79   Step: 961ms | Tot: 11s920ms | Loss: 0.136 | Acc: 95.463% (3177/3328)              
 [==========>......................................................] 14/79   Step: 961ms | Tot: 12s882ms | Loss: 0.136 | Acc: 95.508% (3423/3584)              
 [===========>.....................................................] 15/79   Step: 1s67ms | Tot: 13s949ms | Loss: 0.137 | Acc: 95.521% (3668/3840)              
 [============>....................................................] 16/79   Step: 965ms | Tot: 14s915ms | Loss: 0.142 | Acc: 95.459% (3910/4096)              
 [=============>...................................................] 17/79   Step: 974ms | Tot: 15s889ms | Loss: 0.146 | Acc: 95.312% (4148/4352)              
